model,seed,week,factors_stressed_true,factors_named,week_cost,stockout
openai-gpt-5.4,99,7,demand;port,demand;port,430,0
openai-gpt-5.4,99,8,port,freight;port,645,0
openai-gpt-5.4,99,9,demand;port,demand;port,614,0
openai-gpt-5.4,99,10,demand;port,port;quality,737,0
openai-gpt-5.4,99,11,demand,,530,0
openai-gpt-5.4,99,12,demand,supplier,166,0
openai-gpt-5.4,99,13,port,demand;port;supplier,145,0
openai-gpt-5.4,99,14,port,port,120,0
openai-gpt-5.4,99,15,port,port,99,0
openai-gpt-5.4,99,16,port,demand;port;supplier,253,0
openai-gpt-5.4,99,17,port,demand;port;quality,137,0
openai-gpt-5.4,99,18,,quality;supplier,161,0
openai-gpt-5.4,99,19,,demand,104,0
openai-gpt-5.4,99,20,,demand,92,0
openai-gpt-5.4,99,21,,demand,69,0
openai-gpt-5.4,99,22,,demand;supplier,123,0
openai-gpt-5.4,99,23,supplier,disruption,92,0
openai-gpt-5.4,99,24,demand;disruption;supplier,port;supplier,41,0
openai-gpt-5.4,99,25,demand;disruption,disruption,491,1
openai-gpt-5.4,99,26,demand,,340,0
openai-gpt-5.4,108,1,,freight,282,0
openai-gpt-5.4,108,2,,freight,101,0
openai-gpt-5.4,108,3,,,282,0
openai-gpt-5.4,108,4,,demand,121,0
openai-gpt-5.4,108,5,demand,demand;supplier,235,0
openai-gpt-5.4,108,6,demand,demand;quality;supplier,130,0
openai-gpt-5.4,108,7,,demand,169,0
openai-gpt-5.4,108,8,,quality;supplier,127,0
openai-gpt-5.4,108,9,,supplier,152,0
openai-gpt-5.4,108,10,port,disruption;port;supplier,653,0
openai-gpt-5.4,108,11,port,demand;port,564,0
openai-gpt-5.4,108,12,demand;port;supplier,disruption;port;supplier,399,1
openai-gpt-5.4,108,13,demand;port;supplier,disruption;freight;port;supplier,728,1
openai-gpt-5.4,108,14,demand;port;supplier,demand;disruption;port;supplier,843,1
openai-gpt-5.4,108,15,demand;disruption;port;supplier,disruption;port;supplier,745,1
openai-gpt-5.4,108,16,disruption;port,disruption;freight;port,695,1
openai-gpt-5.4,108,17,port,disruption;freight;port,616,0
openai-gpt-5.4,108,18,,,401,0
openai-gpt-5.4,108,19,,,82,0
openai-gpt-5.4,108,20,supplier,supplier,88,0
openai-gpt-5.4,108,21,port;supplier,port;supplier,75,0
openai-gpt-5.4,108,22,port,freight;port;supplier,299,0
openai-gpt-5.4,108,23,port,demand;port,399,0
openai-gpt-5.4,108,24,port,demand;port,84,0
openai-gpt-5.4,108,25,,demand,360,0
openai-gpt-5.4,108,26,demand,,31,0
openai-gpt-5.4,112,1,,demand,188,0
openai-gpt-5.4,112,2,,demand,282,0
openai-gpt-5.4,112,3,,demand;port,161,0
openai-gpt-5.4,112,4,,,143,0
openai-gpt-5.4,112,5,,supplier,227,0
openai-gpt-5.4,112,6,,port,140,0
openai-gpt-5.4,112,7,,,118,0
openai-gpt-5.4,112,8,,disruption,96,0
openai-gpt-5.4,112,9,,demand;supplier,221,0
openai-gpt-5.4,112,10,,,257,0
openai-gpt-5.4,112,11,,demand;freight,124,0
openai-gpt-5.4,112,12,,demand,428,0
openai-gpt-5.4,112,13,demand,demand,109,0
openai-gpt-5.4,112,14,demand,demand,94,0
openai-gpt-5.4,112,15,,freight;supplier,75,0
openai-gpt-5.4,112,16,,,51,0
openai-gpt-5.4,112,17,,demand,277,0
openai-gpt-5.4,112,18,,demand,421,0
openai-gpt-5.4,112,19,,freight,95,0
openai-gpt-5.4,112,20,demand,demand;freight,389,0
openai-gpt-5.4,112,21,demand,,299,0
openai-gpt-5.4,112,22,demand,,111,0
openai-gpt-5.4,112,23,demand,demand;freight,80,0
openai-gpt-5.4,112,24,demand,demand;freight,372,0
openai-gpt-5.4,112,25,,demand;freight,57,0
openai-gpt-5.4,112,26,,,41,0
openai-gpt-5.4,143,1,port,port;supplier,168,0
openai-gpt-5.4,143,2,supplier,demand;supplier,84,0
openai-gpt-5.4,143,3,supplier,supplier,116,0
openai-gpt-5.4,143,4,supplier,freight;supplier,609,0
openai-gpt-5.4,143,5,freight;supplier,freight;supplier,104,0
openai-gpt-5.4,143,6,freight,freight,91,0
openai-gpt-5.4,143,7,freight,freight,73,0
openai-gpt-5.4,143,8,freight,demand;freight;supplier,428,0
openai-gpt-5.4,143,9,freight,demand;freight;port;supplier,56,0
openai-gpt-5.4,143,10,freight;port,freight;port,32,0
openai-gpt-5.4,143,11,port,disruption;port,383,0
openai-gpt-5.4,143,12,port,demand;port,385,0
openai-gpt-5.4,143,13,port,demand;port,640,0
openai-gpt-5.4,143,14,port,demand;disruption;freight;port,442,1
openai-gpt-5.4,143,15,disruption;port,disruption;port;supplier,452,0
openai-gpt-5.4,143,16,port,demand;port,770,0
openai-gpt-5.4,143,17,port,demand;disruption;port,543,0
openai-gpt-5.4,143,18,,demand,406,0
openai-gpt-5.4,143,19,,freight;supplier,185,0
openai-gpt-5.4,143,20,,demand;supplier,97,0
openai-gpt-5.4,143,21,,supplier,297,0
openai-gpt-5.4,143,22,,,103,0
openai-gpt-5.4,143,23,,disruption,82,0
openai-gpt-5.4,143,24,,disruption,56,0
openai-gpt-5.4,143,25,disruption,demand;disruption,43,0
openai-gpt-5.4,143,26,,,29,0
openai-gpt-5.4,154,1,demand,demand;supplier,213,0
openai-gpt-5.4,154,2,demand,freight,85,0
openai-gpt-5.4,154,3,demand,demand,184,0
openai-gpt-5.4,154,4,demand,demand,82,0
openai-gpt-5.4,154,5,,port,265,0
openai-gpt-5.4,154,6,port,freight;port,405,1
openai-gpt-5.4,154,7,port,port,548,0
openai-gpt-5.4,154,8,,freight,438,0
openai-gpt-5.4,154,9,,demand;freight,118,0
openai-gpt-5.4,154,10,,,95,0
openai-gpt-5.4,154,11,,demand,79,0
openai-gpt-5.4,154,12,,disruption,572,0
openai-gpt-5.4,154,13,,disruption;supplier,129,0
openai-gpt-5.4,154,14,supplier,demand,113,0
openai-gpt-5.4,154,15,port;supplier,port;supplier,230,0
openai-gpt-5.4,154,16,,,386,0
openai-gpt-5.4,154,17,,demand,72,0
openai-gpt-5.4,154,18,demand,freight;port,291,0
openai-gpt-5.4,154,19,demand,freight,89,0
openai-gpt-5.4,154,20,demand;freight;port,demand;freight;port,130,1
openai-gpt-5.4,154,21,demand;freight,disruption;freight,367,0
openai-gpt-5.4,154,22,disruption;freight,demand;disruption;freight;supplier,42,0
openai-gpt-5.4,154,23,disruption;freight,disruption;freight;supplier,22,0
openai-gpt-5.4,154,24,disruption;port,disruption;port,632,0
openai-gpt-5.4,154,25,disruption,supplier,373,0
openai-gpt-5.4,154,26,disruption,,56,0
openai-gpt-5.4,157,1,,freight;supplier,226,0
openai-gpt-5.4,157,2,,port,194,0
openai-gpt-5.4,157,3,,,166,0
openai-gpt-5.4,157,4,,port,183,0
openai-gpt-5.4,157,5,,demand;quality,169,0
openai-gpt-5.4,157,6,,demand;port,182,0
openai-gpt-5.4,157,7,,,111,0
openai-gpt-5.4,157,8,,,87,0
openai-gpt-5.4,157,9,,freight;port,174,0
openai-gpt-5.4,157,10,,demand,80,0
openai-gpt-5.4,157,11,,,66,0
openai-gpt-5.4,157,12,disruption,demand;disruption,50,0
openai-gpt-5.4,157,13,disruption,disruption;freight,25,0
openai-gpt-5.4,157,14,,disruption;port,186,0
openai-gpt-5.4,157,15,,,468,1
openai-gpt-5.4,157,16,,,379,0
openai-gpt-5.4,157,17,,demand;quality,559,1
openai-gpt-5.4,157,18,,quality,86,0
openai-gpt-5.4,157,19,,quality;supplier,127,0
openai-gpt-5.4,157,20,,demand,107,0
openai-gpt-5.4,157,21,,supplier,82,0
openai-gpt-5.4,157,22,,quality,99,0
openai-gpt-5.4,157,23,quality,port;quality,104,0
openai-gpt-5.4,157,24,quality,demand;freight;port;quality,83,0
openai-gpt-5.4,157,25,freight,freight;port,338,0
openai-gpt-5.4,157,26,freight,,15,0
openai-gpt-5.4,170,1,,demand;freight,483,0
openai-gpt-5.4,170,2,demand,freight,94,0
openai-gpt-5.4,170,3,demand;freight,demand;freight,70,0
openai-gpt-5.4,170,4,demand;freight,freight;port,1164,0
openai-gpt-5.4,170,5,demand;freight;port,freight;port,82,0
openai-gpt-5.4,170,6,freight;port,freight;port,381,0
openai-gpt-5.4,170,7,freight;port,demand;freight;port,517,0
openai-gpt-5.4,170,8,freight;port,demand;freight;port,519,0
openai-gpt-5.4,170,9,port,demand;disruption;port,522,0
openai-gpt-5.4,170,10,port,port;supplier,435,1
openai-gpt-5.4,170,11,port,disruption;port,554,0
openai-gpt-5.4,170,12,port,port,571,1
openai-gpt-5.4,170,13,,freight,411,0
openai-gpt-5.4,170,14,,,90,0
openai-gpt-5.4,170,15,demand,demand,55,0
openai-gpt-5.4,170,16,demand,supplier,317,0
openai-gpt-5.4,170,17,demand,demand;supplier,78,0
openai-gpt-5.4,170,18,demand,demand;disruption,1024,1
openai-gpt-5.4,170,19,,demand;disruption,455,0
openai-gpt-5.4,170,20,,,132,0
openai-gpt-5.4,170,21,,demand,101,0
openai-gpt-5.4,170,22,,freight;supplier,72,0
openai-gpt-5.4,170,23,,freight;supplier,54,0
openai-gpt-5.4,170,24,freight,demand;supplier,585,0
openai-gpt-5.4,170,25,freight,demand;freight,72,0
openai-gpt-5.4,170,26,freight;supplier,,364,1
openai-gpt-5.4,172,1,,demand;supplier,210,0
openai-gpt-5.4,172,2,,freight;supplier,270,0
openai-gpt-5.4,172,3,,freight;port;supplier,114,0
openai-gpt-5.4,172,4,,supplier,393,0
openai-gpt-5.4,172,5,port,port,481,0
openai-gpt-5.4,172,6,port,demand;disruption;freight;port,251,0
openai-gpt-5.4,172,7,port,demand;port,673,0
openai-gpt-5.4,172,8,port,demand;port,776,0
openai-gpt-5.4,172,9,demand;port,demand;port,772,0
openai-gpt-5.4,172,10,demand;port,demand;disruption;port,683,1
openai-gpt-5.4,172,11,demand;port,port,783,1
openai-gpt-5.4,172,12,demand,demand,450,0
openai-gpt-5.4,172,13,,port;supplier,142,0
openai-gpt-5.4,172,14,,,119,0
openai-gpt-5.4,172,15,,,102,0
openai-gpt-5.4,172,16,,supplier,85,0
openai-gpt-5.4,172,17,,demand;freight,428,0
openai-gpt-5.4,172,18,,,99,0
openai-gpt-5.4,172,19,,freight,326,0
openai-gpt-5.4,172,20,,,97,0
openai-gpt-5.4,172,21,,freight;quality,75,0
openai-gpt-5.4,172,22,demand,demand,96,0
openai-gpt-5.4,172,23,demand,demand,200,0
openai-gpt-5.4,172,24,demand;supplier,demand;freight,350,0
openai-gpt-5.4,172,25,demand;supplier,demand;supplier,343,0
openai-gpt-5.4,172,26,demand;supplier,,327,0
anthropic-claude-sonnet-5,0,1,,,106,0
anthropic-claude-sonnet-5,0,2,,supplier,94,0
anthropic-claude-sonnet-5,0,3,,,135,0
anthropic-claude-sonnet-5,0,4,,demand;freight,98,0
anthropic-claude-sonnet-5,0,5,,demand;freight,81,0
anthropic-claude-sonnet-5,0,6,,,409,0
anthropic-claude-sonnet-5,0,7,,freight,180,0
anthropic-claude-sonnet-5,0,8,,,116,0
anthropic-claude-sonnet-5,0,9,,,115,0
anthropic-claude-sonnet-5,0,10,,disruption,136,0
anthropic-claude-sonnet-5,0,11,,supplier,99,0
anthropic-claude-sonnet-5,0,12,,port,224,0
anthropic-claude-sonnet-5,0,13,demand,demand,350,0
anthropic-claude-sonnet-5,0,14,demand,demand,119,0
anthropic-claude-sonnet-5,0,15,demand,demand;freight,147,0
anthropic-claude-sonnet-5,0,16,demand,,143,0
anthropic-claude-sonnet-5,0,17,,demand,134,0
anthropic-claude-sonnet-5,0,18,,demand,111,0
anthropic-claude-sonnet-5,0,19,,demand,108,0
anthropic-claude-sonnet-5,0,20,,demand,109,0
anthropic-claude-sonnet-5,0,21,demand,demand;disruption,84,0
anthropic-claude-sonnet-5,0,22,demand,,124,0
anthropic-claude-sonnet-5,0,23,demand,demand;disruption,91,0
anthropic-claude-sonnet-5,0,24,demand;disruption,disruption;supplier,492,0
anthropic-claude-sonnet-5,0,25,demand;disruption,disruption,674,1
anthropic-claude-sonnet-5,0,26,demand;disruption;port,,906,1
anthropic-claude-sonnet-5,100,1,,demand;port,90,0
anthropic-claude-sonnet-5,100,2,,,106,0
anthropic-claude-sonnet-5,100,3,,demand,100,0
anthropic-claude-sonnet-5,100,4,,demand,87,0
anthropic-claude-sonnet-5,100,5,,disruption;supplier,85,0
anthropic-claude-sonnet-5,100,6,,demand,248,0
anthropic-claude-sonnet-5,100,7,,,143,0
anthropic-claude-sonnet-5,100,8,demand,demand;port;quality,82,0
anthropic-claude-sonnet-5,100,9,demand,disruption,710,1
anthropic-claude-sonnet-5,100,10,demand;disruption,demand;disruption,208,0
anthropic-claude-sonnet-5,100,11,demand;disruption,demand;disruption,271,1
anthropic-claude-sonnet-5,100,12,,demand;disruption,472,0
anthropic-claude-sonnet-5,100,13,port,port,687,1
anthropic-claude-sonnet-5,100,14,supplier,supplier,422,0
anthropic-claude-sonnet-5,100,15,supplier,supplier,97,0
anthropic-claude-sonnet-5,100,16,supplier,supplier,174,0
anthropic-claude-sonnet-5,100,17,demand;supplier,demand;freight,196,0
anthropic-claude-sonnet-5,100,18,demand;supplier,demand,193,0
anthropic-claude-sonnet-5,100,19,demand;supplier,demand;supplier,165,0
anthropic-claude-sonnet-5,100,20,demand;port;supplier,demand;port,768,1
anthropic-claude-sonnet-5,100,21,supplier,,403,0
anthropic-claude-sonnet-5,100,22,supplier,demand;quality,169,0
anthropic-claude-sonnet-5,100,23,supplier,demand;quality,168,0
anthropic-claude-sonnet-5,100,24,supplier,demand,117,0
anthropic-claude-sonnet-5,100,25,demand;port;supplier,demand;port;quality,91,0
anthropic-claude-sonnet-5,100,26,supplier,,381,0
anthropic-claude-sonnet-5,11,1,,demand;port,129,0
anthropic-claude-sonnet-5,11,2,,freight;port,203,0
anthropic-claude-sonnet-5,11,3,,freight;port,484,0
anthropic-claude-sonnet-5,11,4,,freight,75,0
anthropic-claude-sonnet-5,11,5,supplier,demand;quality;supplier,80,0
anthropic-claude-sonnet-5,11,6,supplier,quality;supplier,348,0
anthropic-claude-sonnet-5,11,7,,port;quality;supplier,53,0
anthropic-claude-sonnet-5,11,8,,supplier,506,0
anthropic-claude-sonnet-5,11,9,,freight;quality,59,0
anthropic-claude-sonnet-5,11,10,,disruption,397,0
anthropic-claude-sonnet-5,11,11,,demand,231,0
anthropic-claude-sonnet-5,11,12,,disruption,191,0
anthropic-claude-sonnet-5,11,13,,,525,0
anthropic-claude-sonnet-5,11,14,,freight;supplier,214,1
anthropic-claude-sonnet-5,11,15,,demand;freight,329,0
anthropic-claude-sonnet-5,11,16,freight,demand;freight,66,0
anthropic-claude-sonnet-5,11,17,freight,freight,44,0
anthropic-claude-sonnet-5,11,18,freight,demand;freight,337,0
anthropic-claude-sonnet-5,11,19,freight,freight,603,0
anthropic-claude-sonnet-5,11,20,freight,freight,360,0
anthropic-claude-sonnet-5,11,21,freight,freight;port,356,0
anthropic-claude-sonnet-5,11,22,,,359,0
anthropic-claude-sonnet-5,11,23,,,184,0
anthropic-claude-sonnet-5,11,24,,freight,49,0
anthropic-claude-sonnet-5,11,25,quality,freight;quality,351,0
anthropic-claude-sonnet-5,11,26,quality,,311,0
anthropic-claude-sonnet-5,119,1,,freight,151,0
anthropic-claude-sonnet-5,119,2,,,101,0
anthropic-claude-sonnet-5,119,3,,demand;freight,130,0
anthropic-claude-sonnet-5,119,4,,disruption;freight,350,0
anthropic-claude-sonnet-5,119,5,disruption,disruption;freight;supplier,651,0
anthropic-claude-sonnet-5,119,6,disruption;supplier,demand;disruption;freight;port,526,0
anthropic-claude-sonnet-5,119,7,disruption,disruption,555,0
anthropic-claude-sonnet-5,119,8,disruption,disruption,487,0
anthropic-claude-sonnet-5,119,9,disruption,demand;disruption;port,167,0
anthropic-claude-sonnet-5,119,10,disruption,demand;port,216,0
anthropic-claude-sonnet-5,119,11,disruption,demand;disruption,79,0
anthropic-claude-sonnet-5,119,12,disruption,disruption,226,0
anthropic-claude-sonnet-5,119,13,disruption,demand;disruption;freight,146,0
anthropic-claude-sonnet-5,119,14,disruption,demand;disruption,222,0
anthropic-claude-sonnet-5,119,15,disruption,demand;disruption;port;supplier,727,0
anthropic-claude-sonnet-5,119,16,disruption,,280,0
anthropic-claude-sonnet-5,119,17,disruption,demand;freight;supplier,87,0
anthropic-claude-sonnet-5,119,18,disruption,demand;port,515,0
anthropic-claude-sonnet-5,119,19,disruption,demand;disruption,123,0
anthropic-claude-sonnet-5,119,20,disruption,demand,215,0
anthropic-claude-sonnet-5,119,21,disruption,,145,0
anthropic-claude-sonnet-5,119,22,disruption,port,269,1
anthropic-claude-sonnet-5,119,23,demand;disruption;port,demand;port,674,1
anthropic-claude-sonnet-5,119,24,demand;disruption;port,port,574,1
anthropic-claude-sonnet-5,119,25,demand;disruption;port,demand;port,594,1
anthropic-claude-sonnet-5,119,26,demand;disruption;port,,644,1
anthropic-claude-sonnet-5,12,1,,demand;port,116,0
anthropic-claude-sonnet-5,12,2,,supplier,98,0
anthropic-claude-sonnet-5,12,3,demand,supplier,213,0
anthropic-claude-sonnet-5,12,4,demand,demand;port;quality;supplier,197,1
anthropic-claude-sonnet-5,12,5,quality;supplier,disruption,546,0
anthropic-claude-sonnet-5,12,6,demand;disruption;quality,demand;disruption;freight;port,266,0
anthropic-claude-sonnet-5,12,7,demand;disruption,disruption,362,1
anthropic-claude-sonnet-5,12,8,demand,disruption,551,1
anthropic-claude-sonnet-5,12,9,demand,freight,301,0
anthropic-claude-sonnet-5,12,10,,,150,0
anthropic-claude-sonnet-5,12,11,,freight,151,0
anthropic-claude-sonnet-5,12,12,,,158,0
anthropic-claude-sonnet-5,12,13,,demand,146,0
anthropic-claude-sonnet-5,12,14,,demand,166,0
anthropic-claude-sonnet-5,12,15,,,106,0
anthropic-claude-sonnet-5,12,16,,demand,126,0
anthropic-claude-sonnet-5,12,17,port,port,162,0
anthropic-claude-sonnet-5,12,18,,,423,0
anthropic-claude-sonnet-5,12,19,,,150,0
anthropic-claude-sonnet-5,12,20,,,145,0
anthropic-claude-sonnet-5,12,21,,,133,0
anthropic-claude-sonnet-5,12,22,,,145,0
anthropic-claude-sonnet-5,12,23,,,122,0
anthropic-claude-sonnet-5,12,24,,supplier,76,0
anthropic-claude-sonnet-5,12,25,,,61,0
anthropic-claude-sonnet-5,12,26,,,37,0
anthropic-claude-sonnet-5,135,1,,demand;port,152,0
anthropic-claude-sonnet-5,135,2,,freight,194,0
anthropic-claude-sonnet-5,135,3,port,port,75,0
anthropic-claude-sonnet-5,135,4,,,505,0
anthropic-claude-sonnet-5,135,5,,demand,75,0
anthropic-claude-sonnet-5,135,6,port,freight;port,101,0
anthropic-claude-sonnet-5,135,7,,,462,0
anthropic-claude-sonnet-5,135,8,,freight,95,0
anthropic-claude-sonnet-5,135,9,demand,demand,97,0
anthropic-claude-sonnet-5,135,10,demand,,116,0
anthropic-claude-sonnet-5,135,11,demand,demand,128,0
anthropic-claude-sonnet-5,135,12,demand,demand,445,0
anthropic-claude-sonnet-5,135,13,,,452,0
anthropic-claude-sonnet-5,135,14,,,118,0
anthropic-claude-sonnet-5,135,15,,,99,0
anthropic-claude-sonnet-5,135,16,supplier,supplier,84,0
anthropic-claude-sonnet-5,135,17,,freight,315,0
anthropic-claude-sonnet-5,135,18,,freight,139,0
anthropic-claude-sonnet-5,135,19,,demand;freight,170,0
anthropic-claude-sonnet-5,135,20,,freight;port,72,0
anthropic-claude-sonnet-5,135,21,,freight,497,0
anthropic-claude-sonnet-5,135,22,,demand,83,0
anthropic-claude-sonnet-5,135,23,port,port,63,0
anthropic-claude-sonnet-5,135,24,port,demand;port,468,0
anthropic-claude-sonnet-5,135,25,demand;port,demand;port,94,0
anthropic-claude-sonnet-5,135,26,demand;port,,401,1
anthropic-claude-sonnet-5,14,1,,supplier,182,0
anthropic-claude-sonnet-5,14,2,,demand;freight,125,0
anthropic-claude-sonnet-5,14,3,,demand,140,0
anthropic-claude-sonnet-5,14,4,,port,124,0
anthropic-claude-sonnet-5,14,5,,disruption;freight;quality,128,0
anthropic-claude-sonnet-5,14,6,disruption,demand;disruption;port,282,0
anthropic-claude-sonnet-5,14,7,disruption,disruption;freight;port,254,0
anthropic-claude-sonnet-5,14,8,disruption,disruption,565,0
anthropic-claude-sonnet-5,14,9,demand;disruption;port,port,124,0
anthropic-claude-sonnet-5,14,10,demand,,427,0
anthropic-claude-sonnet-5,14,11,,,99,0
anthropic-claude-sonnet-5,14,12,,,96,0
anthropic-claude-sonnet-5,14,13,supplier,supplier,65,0
anthropic-claude-sonnet-5,14,14,supplier,port;supplier,52,0
anthropic-claude-sonnet-5,14,15,demand,,522,0
anthropic-claude-sonnet-5,14,16,demand,demand;port,185,0
anthropic-claude-sonnet-5,14,17,demand,demand,463,1
anthropic-claude-sonnet-5,14,18,demand,demand;supplier,475,0
anthropic-claude-sonnet-5,14,19,,demand,328,0
anthropic-claude-sonnet-5,14,20,,freight;quality,107,0
anthropic-claude-sonnet-5,14,21,,,87,0
anthropic-claude-sonnet-5,14,22,,disruption,194,0
anthropic-claude-sonnet-5,14,23,disruption,disruption,172,0
anthropic-claude-sonnet-5,14,24,,freight,399,0
anthropic-claude-sonnet-5,14,25,,supplier,73,0
anthropic-claude-sonnet-5,14,26,,,41,0
anthropic-claude-sonnet-5,145,1,,freight;port,135,0
anthropic-claude-sonnet-5,145,2,demand,demand,108,0
anthropic-claude-sonnet-5,145,3,demand,demand;port,305,1
anthropic-claude-sonnet-5,145,4,demand,port,469,0
anthropic-claude-sonnet-5,145,5,demand,demand;quality,166,0
anthropic-claude-sonnet-5,145,6,,demand;freight;quality,227,0
anthropic-claude-sonnet-5,145,7,,quality,242,0
anthropic-claude-sonnet-5,145,8,quality,quality,204,0
anthropic-claude-sonnet-5,145,9,quality,demand;quality,172,0
anthropic-claude-sonnet-5,145,10,,freight,176,0
anthropic-claude-sonnet-5,145,11,,freight;port,169,0
anthropic-claude-sonnet-5,145,12,port,port,171,0
anthropic-claude-sonnet-5,145,13,port,port;quality,456,0
anthropic-claude-sonnet-5,145,14,port,port,540,0
anthropic-claude-sonnet-5,145,15,port,port,540,0
anthropic-claude-sonnet-5,145,16,port,port,573,0
anthropic-claude-sonnet-5,145,17,,quality,403,0
anthropic-claude-sonnet-5,145,18,,supplier,150,0
anthropic-claude-sonnet-5,145,19,quality;supplier,supplier,224,0
anthropic-claude-sonnet-5,145,20,quality;supplier,supplier,208,0
anthropic-claude-sonnet-5,145,21,quality;supplier,quality;supplier,200,0
anthropic-claude-sonnet-5,145,22,quality;supplier,disruption;freight,276,0
anthropic-claude-sonnet-5,145,23,disruption;quality,disruption;freight,97,0
anthropic-claude-sonnet-5,145,24,disruption;quality,demand;disruption;freight;port,143,0
anthropic-claude-sonnet-5,145,25,quality,disruption;port,360,0
anthropic-claude-sonnet-5,145,26,quality,,359,0
anthropic-claude-sonnet-5,148,1,,demand;freight,138,0
anthropic-claude-sonnet-5,148,2,,demand,130,0
anthropic-claude-sonnet-5,148,3,,freight;port,119,0
anthropic-claude-sonnet-5,148,4,,freight;quality,131,0
anthropic-claude-sonnet-5,148,5,,port;supplier,162,0
anthropic-claude-sonnet-5,148,6,supplier,freight;supplier,218,0
anthropic-claude-sonnet-5,148,7,supplier,demand;port;supplier,193,0
